row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,postal_code_isnull
5308,168410,2017-02-21,2017-02-26,Standard Class,11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,1
5309,131254,2018-11-19,2018-11-21,First Class,18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.06,1
5310,131254,2018-11-19,2018-11-21,First Class,18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,1
5311,131254,2018-11-19,2018-11-21,First Class,18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.19,1
5312,123414,2017-08-21,2017-08-27,Standard Class,20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,10004559,Office Supplies,Labels,Avery 49,9.22,1
5313,123414,2017-08-21,2017-08-27,Standard Class,20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.05,1
5314,137876,2018-04-30,2018-05-05,Standard Class,13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,1
5315,137876,2018-04-30,2018-05-05,Standard Class,13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,1
5316,154060,2017-05-02,2017-05-08,Standard Class,12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.06,1
5317,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.81,1
5318,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.66,1
5319,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10003172,Office Supplies,Paper,Xerox 1996,20.74,1
5320,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,1
5321,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.12,1
5322,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.24,1
5323,162558,2018-10-02,2018-10-05,First Class,13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,1
5324,134439,2018-09-18,2018-09-23,Second Class,21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,1
5325,119508,2016-12-04,2016-12-09,Standard Class,21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.90,1
5326,119508,2016-12-04,2016-12-09,Standard Class,21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,1
5327,152681,2016-01-17,2016-01-22,Standard Class,20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,1
5328,130813,2015-01-06,2015-01-08,Second Class,17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,10002005,Office Supplies,Paper,Xerox 225,19.44,1
5329,120320,2016-03-05,2016-03-09,Standard Class,18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,1
5330,111941,2017-12-25,2017-12-28,Second Class,11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,1
5331,123120,2017-09-04,2017-09-08,Standard Class,12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1
5332,123120,2017-09-04,2017-09-08,Standard Class,12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,10001460,Office Supplies,Binders,Plastic Binding Combs,60.60,1
5333,123120,2017-09-04,2017-09-08,Standard Class,12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,1
5334,103331,2015-08-26,2015-09-01,Standard Class,16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,1
5335,103331,2015-08-26,2015-09-01,Standard Class,16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,10002160,Office Supplies,Paper,Xerox 1978,17.34,1
5336,103331,2015-08-26,2015-09-01,Standard Class,16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,1
5337,169278,2016-05-21,2016-05-25,Standard Class,18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,1
5338,111577,2018-10-16,2018-10-21,Standard Class,10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.78,1
5339,146486,2016-11-09,2016-11-14,Second Class,13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,1
5340,146486,2016-11-09,2016-11-14,Second Class,13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,1
5341,146486,2016-11-09,2016-11-14,Second Class,13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,1
5342,146486,2016-11-09,2016-11-14,Second Class,13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,1
5343,168501,2015-11-21,2015-11-27,Standard Class,15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.63,1
5344,168501,2015-11-21,2015-11-27,Standard Class,15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,1
5345,112053,2016-10-11,2016-10-13,Second Class,20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,1
5346,108539,2018-03-21,2018-03-23,Second Class,20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,1
5347,108539,2018-03-21,2018-03-23,Second Class,20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.90,1
5348,108539,2018-03-21,2018-03-23,Second Class,20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.54,1
5349,149811,2016-01-04,2016-01-10,Standard Class,12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,1
5350,149811,2016-01-04,2016-01-10,Standard Class,12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.90,1
5351,103814,2018-12-09,2018-12-16,Standard Class,16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,10001019,Office Supplies,Paper,Xerox 1884,143.86,1
5352,123932,2017-09-06,2017-09-12,Standard Class,21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,1
5353,123932,2017-09-06,2017-09-12,Standard Class,21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.58,1
5354,101616,2017-09-03,2017-09-06,First Class,12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,1
5355,113768,2015-05-13,2015-05-19,Standard Class,10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,1
5356,113768,2015-05-13,2015-05-19,Standard Class,10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.00,1
5357,138037,2017-09-29,2017-10-03,Standard Class,10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,1
5358,150490,2015-08-05,2015-08-11,Standard Class,20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1
5359,150490,2015-08-05,2015-08-11,Standard Class,20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,1
5360,150490,2015-08-05,2015-08-11,Standard Class,20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,1
5361,126060,2018-04-14,2018-04-18,Standard Class,13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27,1
5362,100951,2018-06-09,2018-06-10,First Class,18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,1
5363,122017,2017-12-29,2018-01-02,Standard Class,11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,1
5364,122017,2017-12-29,2018-01-02,Standard Class,11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,1
5365,123477,2015-01-18,2015-01-21,Second Class,13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,1
5366,107790,2017-11-20,2017-11-24,Standard Class,13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.19,1
5367,158071,2018-06-10,2018-06-15,Standard Class,11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,1
5368,158071,2018-06-10,2018-06-15,Standard Class,11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,10004689,Office Supplies,Labels,Avery 512,11.56,1
5369,158071,2018-06-10,2018-06-15,Standard Class,11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1
5370,147403,2018-09-10,2018-09-13,First Class,16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,10003302,Office Supplies,Paper,Xerox 1906,85.06,1
5371,136721,2018-04-08,2018-04-12,Standard Class,18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,1
5372,136721,2018-04-08,2018-04-12,Standard Class,18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.90,1
5373,118738,2016-10-24,2016-10-30,Standard Class,10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,10003177,Office Supplies,Paper,Xerox 1999,15.55,1
5374,118738,2016-10-24,2016-10-30,Standard Class,10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,10002607,Furniture,Tables,KI Conference Tables,347.36,1
5375,118738,2016-10-24,2016-10-30,Standard Class,10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,10001166,Office Supplies,Paper,Xerox 2,10.37,1
5376,134152,2018-05-27,2018-05-31,Standard Class,19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,1
5377,134152,2018-05-27,2018-05-31,Standard Class,19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,10004062,Office Supplies,Art,Staples in misc. colors,31.44,1
5378,125542,2015-12-05,2015-12-07,First Class,18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.49,1
5379,125542,2015-12-05,2015-12-07,First Class,18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.74,1
5380,136021,2017-08-14,2017-08-18,Standard Class,15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,10000551,Office Supplies,Paper,Array Memo Cubes,15.54,1
5381,136021,2017-08-14,2017-08-18,Standard Class,15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.55,1
5382,149195,2017-09-05,2017-09-07,Second Class,13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,10001870,Office Supplies,Paper,Xerox 202,25.92,1
5383,149195,2017-09-05,2017-09-07,Second Class,13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,10001843,Office Supplies,Fasteners,Staples,15.81,1
5384,149195,2017-09-05,2017-09-07,Second Class,13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,10002036,Office Supplies,Paper,Xerox 1930,10.37,1
5385,161410,2018-06-26,2018-07-03,Standard Class,12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.20,1
5386,161410,2018-06-26,2018-07-03,Standard Class,12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.92,1
5387,152786,2018-03-12,2018-03-17,Standard Class,14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,1
5388,164707,2018-02-18,2018-02-21,Second Class,12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.98,1
5389,164707,2018-02-18,2018-02-21,Second Class,12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,1
5390,164707,2018-02-18,2018-02-21,Second Class,12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,10004345,Office Supplies,Labels,Avery 493,9.82,1
5391,163874,2018-11-10,2018-11-12,Second Class,18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,10000088,Office Supplies,Binders,GBC Imprintable Covers,26.35,1
5392,123183,2015-11-19,2015-11-25,Standard Class,14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,10002787,Office Supplies,Labels,Avery 480,22.50,1
5393,123183,2015-11-19,2015-11-25,Standard Class,14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,10001569,Office Supplies,Labels,Avery 499,9.96,1
5394,123183,2015-11-19,2015-11-25,Standard Class,14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,1
5395,123183,2015-11-19,2015-11-25,Standard Class,14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,1
5396,104829,2015-11-18,2015-11-21,Second Class,15805,John Grady,Corporate,United States,Provo,Utah,84604,West,10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,1
5397,147340,2017-09-24,2017-09-24,Same Day,13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.20,1
5398,145492,2017-11-20,2017-11-27,Standard Class,17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.00,1
5399,163202,2017-09-27,2017-10-02,Standard Class,11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.91,1
5400,117681,2017-04-09,2017-04-14,Standard Class,14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.66,1
5401,132262,2018-09-21,2018-09-23,First Class,18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,1
5402,132262,2018-09-21,2018-09-23,First Class,18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,1
5403,123043,2018-08-24,2018-08-29,Standard Class,10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.67,1
5404,123043,2018-08-24,2018-08-29,Standard Class,10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.74,1
5405,143280,2017-02-22,2017-02-26,Standard Class,21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,1
5406,143280,2017-02-22,2017-02-26,Standard Class,21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1
5407,143280,2017-02-22,2017-02-26,Standard Class,21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,1
5408,108854,2018-12-08,2018-12-14,Standard Class,13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,1
5409,108854,2018-12-08,2018-12-14,Standard Class,13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.42,1
5410,108854,2018-12-08,2018-12-14,Standard Class,13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,1
5411,108854,2018-12-08,2018-12-14,Standard Class,13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1
5412,166856,2018-09-18,2018-09-22,Standard Class,21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,1
5413,166856,2018-09-18,2018-09-22,Standard Class,21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,1
5414,153157,2017-09-11,2017-09-14,First Class,21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,1
5415,125647,2018-09-23,2018-09-28,Standard Class,16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.18,1
5416,125647,2018-09-23,2018-09-28,Standard Class,16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,10004888,Office Supplies,Paper,Xerox 217,20.74,1
5417,125647,2018-09-23,2018-09-28,Standard Class,16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.98,1
5418,132542,2015-10-06,2015-10-08,Second Class,10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,1
5419,110877,2016-10-23,2016-10-26,First Class,15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,10004621,Office Supplies,Paper,Xerox 212,36.29,1
5420,110877,2016-10-23,2016-10-26,First Class,15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,10002103,Technology,Phones,Jabra SPEAK 410,150.38,1
5421,151827,2017-03-31,2017-04-02,Second Class,11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10002789,Technology,Phones,LG Exalt,280.78,1
5422,151827,2017-03-31,2017-04-02,Second Class,11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.98,1
5423,163258,2017-12-29,2018-01-02,Standard Class,19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.23,1
5424,103009,2018-11-03,2018-11-05,Second Class,18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,10001215,Office Supplies,Paper,Xerox 1963,26.40,1
5425,120649,2018-01-20,2018-01-26,Standard Class,15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,10001545,Office Supplies,Art,Newell 326,3.52,1
5426,153598,2017-12-03,2017-12-06,First Class,18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,1
5427,153598,2017-12-03,2017-12-06,First Class,18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.90,1
5428,108497,2017-06-14,2017-06-14,Same Day,17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.16,1
5429,113096,2017-09-02,2017-09-04,First Class,20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,1
5430,136861,2015-09-05,2015-09-07,First Class,18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.98,1
5431,117422,2018-10-21,2018-10-25,Standard Class,14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.57,1
5432,117422,2018-10-21,2018-10-25,Standard Class,14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.06,1
5433,117422,2018-10-21,2018-10-25,Standard Class,14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.22,1
5434,129707,2018-04-25,2018-04-29,Standard Class,16750,Larry Hughes,Consumer,United States,Chandler,Arizona,85224,West,10000246,Office Supplies,Art,Newell 318,8.90,1
5435,160171,2016-10-19,2016-10-24,Standard Class,19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.70,1
5436,160171,2016-10-19,2016-10-24,Standard Class,19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.00,1
5437,103317,2015-07-05,2015-07-08,First Class,13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,1
5438,103317,2015-07-05,2015-07-08,First Class,13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,1
5439,103317,2015-07-05,2015-07-08,First Class,13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.22,1
5440,167115,2017-04-04,2017-04-09,Standard Class,14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.78,1
5441,153633,2018-11-13,2018-11-18,Second Class,21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,10002335,Office Supplies,Art,DIXON Oriole Pencils,2.06,1
5442,155929,2018-09-09,2018-09-13,Standard Class,10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,10000859,Office Supplies,Paper,Unpadded Memo Slips,6.37,1
5443,148712,2016-04-17,2016-04-23,Standard Class,15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.60,1
5444,148712,2016-04-17,2016-04-23,Standard Class,15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.30,1
5445,148712,2016-04-17,2016-04-23,Standard Class,15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,10000614,Office Supplies,Art,Barrel Sharpener,10.71,1
5446,128307,2017-07-25,2017-07-29,Standard Class,11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.94,1
